WM_ID	Centroid_X	Centroid_Y	SR_M	SR_A	SR_B	SR_SUM	REGION_2016	REGION_2017	grid_bio1	grid_bio2	grid_bio3	grid_bio4	grid_bio5	grid_bio6	grid_bio7	grid_bio8	grid_bio9	grid_bio10	grid_bio11	grid_bio12	grid_bio13	grid_bio14	grid_bio15	grid_bio16	grid_bio17	grid_bio18	grid_bio19	pet_ann	Countpnts_t	Avg_t	Range_t	Countpnts_SP	Avg_TSP	Avg_USP	Avg_SSP	Avg_erlong	Avg_HERM02	Avg_HERM24	Avg_HERM46	Avg_HERM68	Avg_HERM81	Avg_HERM10	Avg_HERMER	soil_var	dem_range	Avg_Z	Min_Z	Max_Z	Range_Z	Rugg_avg	Rugg_range	Countpnts_cosmo	E_Calc	dE_Calc	RELIEF_MIN	RELIEF_MAX	RELIEF_RNG	RELIEF_MN	RELIEF_STD	REALM
43160	139.5	-29.5	25	7	93	125		AUS	213.54	110.54	383.93	6344.56	353.17	65.23	287.94	296.57	155.26	296.82	121.25	165.97	23.85	7.82	33.52	66.55	25.61	64.70	32.04	1250.75	6.00	174.33	216.00	6.00	5886.39	4.83	2.30	0.04	0.02	0.02	0.02	0.02	0.02	0.02	0.02	9.00	568.00	134.83	75.00	175.00	100.00	15.47	163.00	0	0.00	0.00	56.28	432.10	375.83	136.35	77.08	Australian
43172	151.5	-29.5	63	39	187	289	AUS	AUS	154.22	93.29	420.76	4556.28	257.25	35.46	221.79	210.93	117.55	211.15	86.21	798.42	108.30	37.10	34.75	316.72	128.03	312.39	138.23	1131.00	3.00	118.47	56.70	3.00	645283.71	27.95	8.10	0.05	0.01	0.01	0.01	0.01	0.01	0.01	0.01	15.00	1187.00	700.00	350.00	950.00	600.00	86.71	373.00	0	0.00	0.00	306.66	1342.41	1035.76	799.00	234.70	Australian
43173	152.5	-29.5	73	45	209	327		AUS	167.77	86.26	428.57	3989.91	260.22	59.07	201.15	216.95	136.12	217.59	107.68	1073.24	159.19	40.54	44.34	458.31	125.83	438.52	150.90	1199.00	6.00	93.37	54.50	6.00	1365452.54	74.80	11.83	0.05	0.03	0.03	0.03	0.03	0.03	0.03	0.03	13.00	1502.00	409.00	50.00	1050.00	1000.00	159.95	631.00	0	0.00	0.00	53.76	1229.34	1175.59	492.81	304.11	Australian
43174	153.5	-29.5	70	39	206	315		AUS	195.28	63.33	392.09	3411.49	267.32	106.21	161.11	229.28	170.44	238.39	143.92	1304.65	178.20	45.44	37.98	523.22	147.84	491.21	231.53	1497.00	3.00	88.50	75.60	3.00	11026.53	3.56	1.62	0.05	0.03	0.03	0.03	0.03	0.03	0.03	0.03	14.00	330.00	56.00	19.00	113.00	94.00	39.53	184.00	0	0.00	0.00	1.00	289.07	288.07	69.61	62.33	Australian
43410	29.5	-30.5	100	37	310	447	SAF	SAF	148.05	100.60	486.56	3410.36	236.41	29.74	206.67	187.21	92.95	190.46	92.95	868.57	137.52	16.29	61.62	397.70	51.15	378.60	51.15	1046.00	5.00	113.80	42.00	5.00	53997.52	26.61	4.90	0.05	0.02	0.02	0.02	0.02	0.02	0.02	0.02	17.00	2143.00	1351.40	878.00	1504.00	626.00	159.81	651.00	0	0.00	0.00	451.34	2273.14	1821.79	1269.39	343.87	African
43411	30.5	-30.5	96	39	343	478		SAF	188.74	76.87	464.08	2774.47	261.51	96.43	165.08	219.34	145.64	225.56	145.64	964.32	125.67	24.27	48.43	370.07	75.93	350.74	75.93	1153.33	8.00	93.50	66.00	8.00	37411.56	22.96	3.46	0.05	0.09	0.09	0.09	0.09	0.09	0.09	0.09	17.00	1372.00	11095.63	91.00	55537.00	55446.00	145.32	514.00	0	0.00	0.00	1.00	1297.03	1296.03	452.48	288.54	African
43519	138.5	-30.5	24	4	104	132		AUS	192.38	108.16	387.11	6055.60	332.88	53.45	279.43	255.19	172.07	272.44	104.76	204.73	23.02	12.51	18.81	65.62	40.43	64.73	49.10	1231.25	6.00	260.75	157.50	6.00	17055.41	6.91	3.04	0.03	0.01	0.01	0.01	0.01	0.01	0.01	0.01	4.00	1014.00	397.50	220.00	550.00	330.00	46.28	257.00	0	0.00	0.00	180.07	917.76	737.69	411.02	196.21	Australian
43520	139.5	-30.5	26	6	94	126		AUS	198.02	109.11	388.51	6094.63	337.92	57.07	280.85	278.37	136.26	278.47	109.95	194.01	26.13	10.26	30.02	72.95	33.27	72.07	38.03	1227.50	26.00	199.76	458.10	26.00	12561.38	16.82	5.20	0.04	0.02	0.02	0.02	0.02	0.02	0.02	0.02	7.00	1057.00	359.04	100.00	800.00	700.00	38.13	392.00	0	0.00	0.00	1.00	933.28	932.28	225.71	257.76	Australian
43532	151.5	-30.5	61	39	195	295	AUS	AUS	135.21	87.83	408.07	4532.31	236.52	21.23	215.29	192.65	111.71	192.72	68.27	811.86	111.55	41.37	32.05	315.58	135.48	307.23	148.29	1101.00	5.00	153.70	57.60	5.00	37016.43	25.34	7.23	0.05	0.01	0.01	0.01	0.01	0.01	0.01	0.01	14.00	1296.00	910.00	700.00	1125.00	425.00	99.24	542.00	0	0.00	0.00	390.41	1342.41	952.00	912.41	165.40	Australian
43533	152.5	-30.5	71	46	217	334		AUS	156.45	72.65	400.37	3806.78	240.28	59.73	180.55	202.12	126.89	205.01	99.89	1272.74	184.47	48.03	41.70	527.93	153.06	515.10	194.86	1165.50	9.00	100.53	174.10	9.00	87361.13	22.40	6.12	0.07	0.02	0.02	0.02	0.02	0.02	0.02	0.02	14.00	1579.00	762.44	50.00	1337.00	1287.00	183.98	696.00	0	0.00	0.00	1.00	1366.86	1365.86	538.48	318.69	Australian
43767	26.5	-31.5	91	16	249	356	SAF	SAF	140.79	119.58	485.90	4287.89	256.50	10.17	246.33	185.21	74.20	194.68	74.20	522.52	80.00	14.72	52.56	232.05	45.21	218.94	45.21	1082.25	3.00	124.00	25.00	3.00	8713.83	10.17	2.85	0.05	0.03	0.03	0.03	0.03	0.03	0.03	0.03	11.00	1214.00	1679.67	1526.00	1957.00	431.00	125.39	579.00	0	0.00	0.00	1008.93	1943.97	935.03	1554.97	208.56	African
43878	137.5	-31.5	29	3	88	120		AUS	197.04	105.25	391.11	5663.30	336.16	66.98	269.18	215.68	199.99	273.15	115.27	198.04	21.51	12.46	15.80	60.91	40.16	56.61	51.06	929.50	4.00	263.88	82.60	4.00	2676.58	0.92	0.64	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	10.00	238.00	107.50	75.00	155.00	80.00	30.00	317.00	0	0.00	0.00	85.93	414.45	328.52	210.79	67.40	Australian
43879	138.5	-31.5	24	3	119	146		AUS	181.86	106.77	395.05	5701.90	321.74	51.41	270.33	157.43	199.07	258.65	100.02	276.63	30.67	16.89	17.74	86.60	53.90	71.51	81.89	1183.25	17.00	297.69	151.80	17.00	20518.88	12.73	4.34	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	5.00	1105.00	399.71	200.00	610.00	410.00	54.09	487.00	3	3.50	0.41	137.79	794.48	656.69	403.96	148.78	Australian
43891	150.5	-31.5	53	28	183	264		AUS	162.94	92.75	399.51	4977.23	274.02	41.85	232.17	227.38	131.80	227.39	90.23	683.48	91.82	39.23	27.43	258.65	123.84	257.67	132.51	1120.25	3.00	151.27	141.10	3.00	240217.69	20.68	4.32	0.05	0.01	0.01	0.01	0.01	0.01	0.01	0.01	14.00	1195.00	393.00	329.00	450.00	121.00	105.87	494.00	0	0.00	0.00	242.03	894.52	652.48	496.87	134.18	Australian
43892	151.5	-31.5	66	41	185	292	AUS	AUS	137.93	82.85	401.91	4389.60	236.51	30.39	206.13	194.01	112.87	194.60	73.62	936.63	126.60	48.40	29.39	352.46	153.88	339.96	176.71	1093.50	6.00	158.25	215.40	6.00	177623.52	26.80	6.55	0.04	0.01	0.01	0.01	0.01	0.01	0.01	0.01	13.00	1519.00	885.00	229.00	1524.00	1295.00	193.62	643.00	0	0.00	0.00	35.34	1293.34	1258.00	768.91	257.63	Australian
43893	152.5	-31.5	67	38	224	329		AUS	170.25	59.17	363.15	3609.81	246.26	84.69	161.56	211.17	132.16	217.25	116.99	1290.25	182.97	49.91	39.44	520.35	158.88	495.83	202.22	1132.25	9.00	122.69	126.00	9.00	74306.57	11.51	3.24	0.05	0.01	0.01	0.01	0.01	0.01	0.01	0.01	17.00	1274.00	203.56	45.00	800.00	755.00	144.31	520.00	0	0.00	0.00	1.00	949.41	948.41	317.45	221.05	Australian
44121	20.5	-32.5	71	8	162	241	SAF	SAF	149.10	125.13	462.76	4914.32	288.18	17.76	270.42	119.14	189.29	214.95	79.95	245.18	35.15	11.92	34.36	96.26	37.58	42.53	84.92	836.00	11.00	128.91	31.00	11.00	16725.23	28.44	4.62	0.05	0.03	0.03	0.03	0.03	0.03	0.03	0.03	7.00	1471.00	1270.27	709.00	1610.00	901.00	123.90	626.00	0	0.00	0.00	410.07	1687.55	1277.48	1137.35	336.88	African
44127	26.5	-32.5	105	24	321	450	SAF	SAF	152.56	110.43	507.20	3485.86	255.99	38.25	217.74	188.48	100.10	199.09	100.07	572.01	78.44	19.54	42.86	227.76	60.12	206.21	60.12	1063.50	3.00	105.33	26.00	3.00	393502.11	72.60	11.58	0.05	0.03	0.03	0.03	0.03	0.03	0.03	0.03	14.00	2170.00	1043.00	811.00	1336.00	525.00	152.89	437.00	0	0.00	0.00	315.93	1858.14	1542.21	1046.97	395.28	African
44128	27.5	-32.5	97	25	314	436		SAF	165.33	96.63	509.50	2958.90	253.55	64.14	189.40	196.83	121.30	205.63	121.00	729.51	97.71	18.59	48.25	287.44	59.14	277.75	59.16	1044.25	3.00	142.00	61.00	3.00	251235.56	62.81	8.64	0.05	0.02	0.02	0.02	0.02	0.02	0.02	0.02	19.00	1925.00	392.67	268.00	487.00	219.00	128.05	428.00	0	0.00	0.00	34.31	1528.86	1494.55	751.48	311.97	African
44239	138.5	-32.5	21	6	148	175		AUS	163.41	103.21	408.48	5126.70	298.79	46.08	252.70	114.12	203.96	234.07	90.97	320.47	35.10	16.87	22.27	103.31	53.09	62.40	99.39	875.25	3.00	267.67	110.10	3.00	613.24	2.34	1.12	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	5.00	943.00	420.00	300.00	560.00	260.00	51.80	509.00	0	0.00	0.00	11.76	773.07	761.31	415.20	116.14	Australian
44251	150.5	-32.5	59	40	191	290		AUS	158.05	88.14	401.43	4671.23	265.43	45.83	219.59	218.79	106.17	219.16	90.22	704.88	90.80	38.02	26.98	256.68	124.11	255.94	126.99	1077.50	9.00	133.69	194.00	9.00	95727.58	14.47	4.74	0.06	0.01	0.01	0.01	0.01	0.01	0.01	0.01	12.00	1258.00	286.89	90.00	442.00	352.00	119.33	538.00	0	0.00	0.00	151.79	873.69	721.90	356.95	156.06	Australian
44252	151.5	-32.5	67	40	224	331		AUS	169.36	75.35	393.62	4101.97	261.56	70.55	191.01	215.70	123.35	222.82	109.23	964.54	122.28	47.78	28.87	350.02	154.77	339.47	178.45	1062.50	7.00	193.63	189.00	7.00	227457.85	30.07	7.61	0.04	0.02	0.02	0.02	0.02	0.02	0.02	0.02	15.00	1617.00	376.71	8.00	1554.00	1546.00	128.59	631.00	0	0.00	0.00	1.00	1293.34	1292.34	224.94	201.95	Australian
44253	152.5	-32.5	63	33	210	306		AUS	180.98	55.71	354.10	3551.20	255.77	98.95	156.82	212.01	152.22	227.81	128.82	1248.94	161.57	61.83	30.04	464.91	195.53	417.36	262.36	1355.00	5.00	105.20	134.60	5.00	7254.12	6.24	2.43	0.05	0.01	0.01	0.01	0.01	0.01	0.01	0.01	15.00	672.00	140.80	76.00	290.00	214.00	79.90	323.00	0	0.00	0.00	1.00	297.03	296.03	81.24	88.20	Australian
44483	22.5	-33.5	90	23	280	393		SAF	158.87	114.24	474.92	4074.34	275.00	34.74	240.26	179.86	124.99	213.22	99.69	388.13	44.84	22.11	22.68	124.94	70.25	99.60	74.54	830.00	4.00	146.00	42.00	4.00	41179.47	16.47	6.38	0.05	0.02	0.02	0.02	0.02	0.02	0.02	0.02	13.00	2110.00	589.25	187.00	1387.00	1200.00	161.19	838.00	2	4.54	0.53	58.45	1654.45	1596.00	751.46	304.41	African
44610	149.5	-33.5	49	30	171	250	AUS	AUS	125.76	89.28	386.99	4972.55	242.79	12.01	230.78	139.71	126.81	192.73	55.38	788.17	83.87	51.24	14.79	238.65	158.02	210.61	194.19	1021.25	18.00	180.08	126.00	18.00	100245.40	22.83	6.37	0.04	0.01	0.01	0.01	0.01	0.01	0.01	0.01	14.00	990.00	878.11	660.00	1083.00	423.00	107.98	412.00	0	0.00	0.00	476.17	1167.55	691.38	782.31	124.08	Australian
44611	150.5	-33.5	57	40	202	299		AUS	149.00	78.84	393.39	4284.90	248.49	48.29	200.19	203.78	101.12	205.95	87.18	934.60	116.80	46.16	28.01	342.20	156.08	340.90	165.66	1016.00	9.00	92.29	69.30	9.00	168605.68	35.06	9.34	0.05	0.02	0.02	0.02	0.02	0.02	0.02	0.02	12.00	1368.00	803.33	540.00	1113.00	573.00	127.91	624.00	2	22.96	2.58	2.48	1137.17	1134.70	397.50	291.81	Australian
44750	-70.5	-34.5	38	5	99	142	ANDES	ANDES	67.44	108.61	404.14	5714.95	212.34	-56.41	268.75	-7.00	144.66	145.67	-7.00	723.86	175.44	3.18	95.38	506.30	12.95	18.32	506.30	774.50	9.00	40.63	102.40	9.00	380719.67	148.14	24.08	0.15	0.32	0.29	0.29	0.29	0.21	0.34	0.29	17.00	4916.00	2554.56	1307.00	2969.00	1662.00	515.13	1603.00	0	0.00	0.00	252.10	4188.86	3936.76	2038.87	1137.88	South American
44969	148.5	-34.5	41	21	159	221		AUS	146.62	91.57	371.42	5406.85	275.83	29.27	246.56	112.69	197.19	221.36	71.92	646.06	63.61	41.83	11.59	183.89	135.11	139.51	178.17	940.25	9.00	204.24	127.60	9.00	33377.11	8.82	3.71	0.04	0.01	0.01	0.01	0.01	0.01	0.01	0.01	10.00	738.00	434.33	288.00	520.00	232.00	69.82	360.00	0	0.00	0.00	116.17	676.93	560.76	448.30	115.70	Australian
44970	149.5	-34.5	50	33	158	241	AUS	AUS	127.33	87.17	386.82	4816.80	242.78	17.30	225.48	129.11	131.61	192.79	59.21	747.41	76.53	48.45	12.95	220.05	153.94	177.88	184.26	975.25	13.00	212.98	210.40	13.00	32904.75	13.79	5.10	0.03	0.01	0.01	0.01	0.01	0.01	0.01	0.01	13.00	913.00	670.85	434.00	860.00	426.00	80.06	415.00	0	0.00	0.00	302.21	1167.55	865.34	649.63	136.12	Australian
44971	150.5	-34.5	51	37	210	298		AUS	148.59	70.22	379.59	3981.34	240.88	56.46	184.42	188.66	117.01	202.40	91.22	1023.77	117.11	57.78	20.39	341.71	184.80	318.36	222.12	1013.75	25.00	85.46	103.20	25.00	248524.94	33.64	7.67	0.05	0.07	0.07	0.07	0.07	0.07	0.07	0.07	17.00	1223.00	270.92	0.00	735.00	735.00	137.15	502.00	0	0.00	0.00	1.00	1018.34	1017.34	324.25	197.53	Australian
45110	-70.5	-35.5	38	7	82	127	ANDES	ANDES	47.88	106.06	401.70	5554.20	191.82	-72.23	264.05	-23.41	123.73	124.72	-25.03	796.33	175.49	7.13	85.10	506.63	23.16	31.94	505.06	787.00	4.00	12.43	8.80	4.00	319717.68	151.45	24.10	0.33	0.32	0.28	0.27	0.27	0.30	0.41	0.31	12.00	4000.00	1111.25	1000.00	1336.00	336.00	452.14	1231.00	0	0.00	0.00	484.00	3705.41	3221.41	2305.75	579.68	South American
45328	147.5	-35.5	46	21	168	235		AUS	148.61	89.37	361.36	5470.28	283.73	36.45	247.28	85.41	221.54	226.65	74.88	703.99	75.99	40.17	18.71	223.39	128.10	128.67	215.27	908.00	13.00	208.34	294.60	13.00	197944.91	25.10	6.73	0.03	0.01	0.01	0.01	0.01	0.01	0.01	0.01	13.00	890.00	407.69	70.00	650.00	580.00	89.80	453.00	0	0.00	0.00	131.28	736.03	604.76	334.41	109.23	Australian
45329	148.5	-35.5	47	24	150	221	AUS	AUS	114.15	86.08	367.36	5128.65	240.20	5.82	234.39	60.65	172.97	186.13	43.80	957.84	103.90	52.18	19.04	305.57	171.63	174.45	289.40	930.50	17.00	205.17	214.90	17.00	352171.28	47.43	10.34	0.04	0.02	0.02	0.02	0.02	0.02	0.02	0.02	14.00	1693.00	681.47	320.00	1395.00	1075.00	182.57	575.00	0	0.00	0.00	172.93	1451.86	1278.93	819.06	311.13	Australian
45330	149.5	-35.5	49	26	173	248	AUS	AUS	122.57	82.40	387.45	4502.71	232.85	20.08	212.76	147.36	85.15	184.42	58.83	755.66	78.01	47.53	14.50	227.93	152.98	203.49	163.03	907.75	4.00	136.90	87.10	4.00	106168.07	29.37	8.39	0.05	0.02	0.02	0.02	0.02	0.02	0.02	0.02	12.00	1582.00	741.25	640.00	830.00	190.00	127.62	568.00	0	0.00	0.00	34.59	1198.34	1163.76	714.25	226.62	Australian
45331	150.5	-35.5	50	25	194	269		AUS	155.74	63.90	369.68	3725.45	242.35	70.00	172.35	181.93	116.99	206.79	102.01	1074.80	120.85	62.33	20.29	351.69	195.03	325.57	237.03	788.67	9.00	79.82	38.80	9.00	21287.81	11.98	4.26	0.05	0.02	0.02	0.02	0.02	0.02	0.02	0.02	18.00	1130.00	57.44	0.00	140.00	140.00	113.59	600.00	0	0.00	0.00	1.00	640.45	639.45	177.17	194.59	Australian
45469	-71.5	-36.5	36	7	104	147		ANDES	102.61	104.95	419.29	4827.57	242.32	-8.03	250.35	48.99	171.51	171.51	39.40	1219.48	259.98	10.88	84.92	743.76	34.19	34.19	714.47	1017.25	4.00	14.63	7.00	4.00	128913.37	61.59	10.71	0.25	0.23	0.23	0.23	0.24	0.26	0.25	0.24	16.00	3050.00	1004.75	811.00	1388.00	577.00	282.95	986.00	0	0.00	0.00	112.17	2428.86	2316.69	977.94	692.84	South American
45687	146.5	-36.5	45	19	175	239		AUS	139.26	86.64	368.49	5028.46	271.14	35.96	235.17	75.79	211.39	211.78	71.53	881.36	103.45	41.82	26.91	306.44	134.33	134.36	297.69	878.00	18.00	176.26	134.20	18.00	37549.97	24.38	4.97	0.05	0.02	0.02	0.02	0.02	0.02	0.02	0.02	12.00	1547.00	1244.72	500.00	1700.00	1200.00	136.97	520.00	0	0.00	0.00	122.03	1143.14	1021.10	352.56	196.61	Australian
45688	147.5	-36.5	49	23	157	229		AUS	116.99	85.03	369.10	4950.07	245.87	15.37	230.50	58.77	187.21	188.00	49.92	1005.13	117.12	50.54	25.52	346.72	160.40	160.47	326.52	827.25	44.00	234.85	263.80	44.00	145603.77	59.51	12.02	0.03	0.01	0.01	0.01	0.01	0.01	0.01	0.01	16.00	1818.00	1222.41	325.00	1980.00	1655.00	238.23	633.00	0	0.00	0.00	180.69	1491.76	1311.07	680.05	285.47	Australian
45689	148.5	-36.5	48	28	149	225	AUS	AUS	99.11	84.10	380.86	4675.63	219.85	-1.09	220.94	95.08	110.25	165.26	34.68	854.89	92.61	51.52	17.42	269.25	162.14	180.70	206.91	832.50	119.00	198.87	196.50	119.00	335912.85	42.25	8.87	0.04	0.01	0.01	0.01	0.01	0.01	0.01	0.01	16.00	2017.00	1130.88	300.00	2130.00	1830.00	195.44	670.00	0	0.00	0.00	306.14	1733.00	1426.86	944.19	271.79	Australian
45690	149.5	-36.5	50	23	172	245		AUS	125.97	68.97	373.10	3918.21	222.18	38.14	184.04	160.57	75.89	180.77	70.67	778.26	86.95	44.64	19.66	250.61	139.33	221.58	160.40	912.75	45.00	230.59	175.50	45.00	134014.21	41.11	9.96	0.03	0.01	0.01	0.01	0.01	0.01	0.01	0.01	15.00	1363.00	540.91	40.00	1140.00	1100.00	131.69	603.00	0	0.00	0.00	1.29	1164.72	1163.44	574.31	322.07	Australian
46045	144.5	-37.5	43	14	183	240		AUS	131.39	75.55	386.28	3919.76	243.64	48.26	195.37	99.19	175.63	188.30	78.43	698.73	77.16	41.07	20.44	227.00	127.27	130.31	199.15	776.00	12.00	237.37	120.00	12.00	51257.40	18.72	5.95	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	14.00	1014.00	336.67	150.00	596.00	446.00	52.21	245.00	0	0.00	0.00	1.00	678.59	677.59	316.94	178.43	Australian
46046	145.5	-37.5	47	18	192	257		AUS	130.03	74.44	379.19	3987.21	242.74	46.55	196.19	91.54	186.20	188.03	76.01	965.85	106.66	50.29	21.94	312.99	157.69	157.94	283.44	833.00	6.00	209.97	44.60	6.00	19317.67	8.90	2.81	0.05	0.01	0.01	0.01	0.01	0.01	0.01	0.01	17.00	1502.00	201.67	160.00	300.00	140.00	137.65	516.00	0	0.00	0.00	3.68	1085.17	1081.49	337.29	186.49	Australian
46047	146.5	-37.5	46	23	149	218		AUS	109.19	76.49	383.55	4044.23	223.64	24.11	199.52	75.72	154.58	167.99	54.16	1083.28	121.06	56.43	21.88	356.12	177.42	179.97	324.14	869.00	11.00	223.72	123.00	11.00	148236.18	38.43	8.64	0.03	0.01	0.01	0.01	0.01	0.01	0.01	0.01	13.00	1757.00	714.82	105.00	1280.00	1175.00	245.87	734.00	0	0.00	0.00	37.03	1300.90	1263.86	643.39	281.19	Australian
46048	147.5	-37.5	47	23	171	241		AUS	122.31	73.41	380.80	3946.64	230.32	37.89	192.43	130.45	131.82	179.32	68.09	763.63	79.98	48.41	14.42	233.80	154.98	162.46	175.92	809.00	9.00	209.46	109.40	9.00	608823.99	81.97	15.52	0.04	0.01	0.01	0.01	0.01	0.01	0.01	0.01	18.00	1713.00	382.22	160.00	730.00	570.00	171.28	556.00	0	0.00	0.00	1.00	1361.07	1360.07	464.90	367.69	Australian
46049	148.5	-37.5	48	23	171	242		AUS	128.20	72.46	385.39	3841.67	230.41	42.81	187.59	125.93	155.52	183.31	74.82	897.43	93.63	58.28	13.04	271.68	183.69	189.30	226.60	882.75	5.00	192.58	116.50	5.00	702511.85	38.25	8.53	0.03	0.01	0.01	0.01	0.01	0.01	0.01	0.01	15.00	1625.00	192.00	0.00	380.00	380.00	151.67	583.00	0	0.00	0.00	1.00	1242.48	1241.48	386.00	293.57	Australian
46050	149.5	-37.5	48	21	173	242		AUS	140.64	53.68	349.65	3281.61	221.06	69.04	152.02	130.85	145.12	187.87	95.19	943.75	96.33	62.83	12.55	279.45	195.38	215.14	242.68	885.67	6.00	190.60	71.10	6.00	156828.60	22.61	5.89	0.05	0.02	0.02	0.02	0.02	0.02	0.02	0.02	15.00	1172.00	272.33	80.00	489.00	409.00	120.63	358.00	0	0.00	0.00	1.00	853.55	852.55	246.53	214.21	Australian
46189	-71.5	-38.5	42	13	97	152	ANDES	ANDES	71.32	93.07	399.38	4552.02	204.69	-28.32	233.02	21.09	137.46	137.46	12.29	1291.02	229.22	26.29	67.73	671.28	82.70	82.70	655.13	907.25	12.00	21.71	62.90	12.00	265895.70	66.60	13.15	0.31	0.50	0.27	0.16	0.19	0.23	0.15	0.25	10.00	2748.00	1286.42	550.00	1870.00	1320.00	316.26	888.00	0	0.00	0.00	345.59	2199.97	1854.38	1243.78	357.26	South American
46406	145.5	-38.5	40	13	168	221		AUS	142.85	50.31	348.70	3014.99	225.28	81.84	143.44	117.58	187.35	187.35	102.38	932.95	97.82	46.35	20.45	288.11	147.50	147.50	263.92	795.00	7.00	122.17	114.20	7.00	8453.26	5.17	2.05	0.05	0.03	0.03	0.03	0.03	0.03	0.03	0.03	22.00	526.00	145.14	3.00	443.00	440.00	38.99	232.00	0	0.00	0.00	1.00	281.31	280.31	66.32	66.01	Australian
46407	146.5	-38.5	43	17	168	228		AUS	139.27	50.41	349.97	2998.11	220.56	77.96	142.60	118.65	181.99	183.56	99.06	940.61	96.75	49.36	17.81	286.04	157.85	157.90	258.80	792.25	3.00	120.33	5.00	3.00	69675.82	39.82	10.56	0.05	0.02	0.02	0.02	0.02	0.02	0.02	0.02	19.00	819.00	319.33	110.00	654.00	544.00	72.78	441.00	0	0.00	0.00	1.00	361.34	360.34	119.59	81.94	Australian
46549	-71.5	-39.5	47	13	113	173	ANDES	ANDES	70.55	85.91	387.63	4413.86	199.22	-22.42	221.64	14.00	134.81	134.81	13.63	1469.85	254.01	37.21	65.35	754.45	115.70	115.70	754.18	889.75	8.00	5.73	6.50	8.00	342907.68	78.06	13.38	0.59	0.62	0.44	0.27	0.24	0.28	0.33	0.36	14.00	3525.00	727.25	370.00	1050.00	680.00	346.09	1034.00	0	0.00	0.00	224.00	2635.79	2411.79	1169.08	335.39	South American
47268	-72.5	-41.5	30	14	113	157		ANDES	88.79	64.60	375.73	3448.22	185.48	13.56	171.92	51.37	136.53	138.35	42.96	2123.41	295.98	90.42	42.94	877.59	279.95	281.09	856.99	711.00	6.00	5.10	8.20	6.00	278898.98	79.59	12.92	0.68	0.55	0.47	0.35	0.32	0.25	0.26	0.37	13.00	2663.00	629.17	25.00	1650.00	1625.00	417.60	1154.00	0	0.00	0.00	1.00	1511.48	1510.48	549.53	417.60	South American
47269	-71.5	-41.5	49	16	124	189	ANDES	ANDES	61.20	69.97	359.94	4036.59	171.79	-22.65	194.44	19.72	117.63	119.09	7.71	1160.57	202.98	38.97	61.19	582.12	121.44	126.22	539.55	784.00	6.00	15.98	15.60	6.00	567772.12	77.32	12.74	0.28	0.31	0.29	0.24	0.23	0.22	0.24	0.25	18.00	3280.00	745.83	250.00	1675.00	1425.00	401.31	1151.00	0	0.00	0.00	317.90	2398.66	2080.76	1183.71	333.39	South American
47486	145.5	-41.5	32	7	87	126		AUS	102.57	48.37	366.12	2677.67	179.47	47.54	131.92	69.11	142.76	142.76	67.85	1866.39	226.87	81.21	30.51	659.16	255.92	255.92	640.27	698.50	23.00	64.63	55.10	23.00	484265.68	43.93	7.96	0.06	0.05	0.05	0.05	0.05	0.05	0.05	0.05	16.00	1515.00	285.78	0.00	830.00	830.00	150.42	679.00	0	0.00	0.00	1.00	1098.34	1097.34	396.92	232.22	Australian
47487	146.5	-41.5	33	9	103	145		AUS	98.47	55.34	369.91	3043.43	183.91	34.65	149.26	60.46	143.14	143.26	57.85	1232.93	155.71	56.18	30.54	450.55	176.05	176.07	433.42	636.33	15.00	100.34	101.70	15.00	440934.63	63.79	11.14	0.05	0.02	0.02	0.02	0.02	0.02	0.02	0.02	19.00	1594.00	773.60	260.00	1160.00	900.00	140.41	701.00	0	0.00	0.00	1.00	1224.83	1223.83	509.19	424.57	Australian
47488	147.5	-41.5	33	9	102	144		AUS	112.84	54.10	367.76	3035.01	194.31	47.75	146.56	76.30	155.04	156.95	71.82	859.11	100.58	44.36	23.41	296.77	138.63	139.24	276.69	747.75	22.00	77.09	88.00	22.00	66298.06	24.29	5.92	0.06	0.11	0.11	0.11	0.11	0.11	0.11	0.11	17.00	1566.00	584.09	5.00	1330.00	1325.00	135.74	556.00	0	0.00	0.00	1.20	1310.62	1309.42	344.59	241.28	Australian
47489	148.5	-41.5	32	8	91	131		AUS	122.94	40.22	332.88	2675.93	188.85	68.36	120.50	107.67	149.98	161.80	87.40	828.76	84.05	52.41	12.80	246.72	163.78	167.26	229.40	913.00	9.00	89.82	134.00	9.00	70405.66	15.09	4.43	0.05	0.07	0.07	0.07	0.07	0.07	0.07	0.07	14.00	873.00	126.78	0.00	450.00	450.00	130.61	391.00	0	0.00	0.00	1.00	633.31	632.31	189.36	163.65	Australian
47512	171.5	-41.5	2	-9999	47	49		NEW_ZEALAND	109.53	48.97	345.14	2998.69	184.56	43.00	141.56	94.78	152.26	153.60	68.60	2236.73	215.72	130.77	12.71	639.35	434.50	435.24	567.14	0.00	67.00	31.26	71.50	67.00	881119.32	56.47	9.83	0.18	0.36	0.36	0.35	0.30	0.15	0.15	0.28	9.00	1399.00	358.67	-55.00	1175.00	1230.00	238.17	614.00	0	0.00	0.00	1.00	958.28	957.28	275.56	217.14	Novozelandic
