,Row.names,region,code,lat,long,Water.T,pH,Cond,Turb,Chl,Secchi,Alkalinity,Ca,Mg,K,Na,Si,Cl,NO2,NO3,SO4,PO4,TN,TP,DO..,DO,Carbonate,Silicate,DOC,Waterdepth,MaxDepth,Lake_area,Shore_len,Shore_dev,Vol_total,Vol_res,Vol_src,Depth_avg,Dis_avg,Res_time,Slope_100,Wshd_area,Elevation,area_sub.Basin,area_waterbody,MAT,P.season,MAP,T.season,Connectivity,X..aquatic.habitat,Ecoregion,Freshwater.ecoregion,TRI,tri1,lanfdorm,geology,land.cover,HFP2009,Bare.Desert,Barren.Tundra,Cold.Grassland,Cool.Grasses.and.Shrubs,Cool.Southern.Hemisphere.Mixed.Forests,Corn.and.Beans.Cropland,Crops.and.Town,Crops..Grass..Shrubs,Dry.Woody.Scrub,Evergreen.Broadleaf.Forests,Evergreen.Forest.and.Fields,Fields.and.Woody.Savanna,Forest.and.Field,Glacier.Ice,Grass.Crops,Hot.and.Mild.Grasses.and.Shrubs,Inland.Water,Low.Sparse.Grassland,Montane.Tropical.Forests,Rice.Paddy.and.Field,Savanna..Woods.,Sea.Water,Seasonal.Tropical.Forest,Semi.Desert.Shrubs,Shrub.Deciduous,Shrub.Evergreen,Southern.Hemisphere.Mixed.Forest,Succulent.and.Thorn.Scrub,Tropical.Degraded.Forest,Tropical.Rainforest,Upland.Tundra,Urban,Wooded.Wet.Swamp,Woody.Savanna,Barren,Grassland.and.shrubs,Forests,Savanna,Rainforest,Wetland,Agriculture,Crops.and.town,Urban.1,Inland.water,lake_depth_ratio,lake_catch_ratio,catch_vol_ratio
186,Titicac_Ttcc-l-3a,Titicaca-lake,Titicac_Ttcc-l-3a,-15.2586,-69.21098333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4612,112.2,7489.27002,46,76,717,1401,0.002,12.3451672,Central Andean wet puna,337,16.625,0.707207,3,4,Cold Grassland,5.436701298,0,0,71.33,0,0,0,0,0,0,0,0.37,0.14,0,0,0,2.69,0.4,0,0,0,0,0,0,25.03,0,0,0,0,0,0,0,0,0,0.02,0,99.05,0.37,0.16,0,0,0,0,0,0.4,NA,NA,NA
187,Titicac_Ttcc-l-3b,Titicaca-lake,Titicac_Ttcc-l-3b,-15.2586,-69.21098333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4612,112.2,7489.27002,46,76,717,1401,0.002,12.3451672,Central Andean wet puna,337,16.625,0.707207,3,2,Cold Grassland,5.436701298,0,0,71.33,0,0,0,0,0,0,0,0.37,0.14,0,0,0,2.69,0.4,0,0,0,0,0,0,25.03,0,0,0,0,0,0,0,0,0,0.02,0,99.05,0.37,0.16,0,0,0,0,0,0.4,NA,NA,NA
188,Titicac_Ttcc-l-4b,Titicaca-lake,Titicac_Ttcc-l-4b,-15.53176667,-69.61886667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,87,83,939,1245,0.0028,43.08192523,Lake,337,0,-9999,2,4,Inland Water,0,0,0,1.67,0,0,0,0,0,0,0,0,0.11,0,0,0,0.07,97.59,0,0,0,0,0,0,0.32,0,0.14,0,0,0,0,0,0,0,0,0,2.2,0,0.11,0,0,0,0,0,97.59,71.70707885,0.141416835,0.063368533
189,Titicac_Ttcc-l-5a,Titicaca-lake,Titicac_Ttcc-l-5a,-15.37446667,-69.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4276,62.6,7489.27002,64,73,710,1308,4.00E-04,0.024256714,Central Andean wet puna,337,12,0.439494,4,2,Cold Grassland,12,0,0,43.9,0,0,0.07,1.48,0,0,0,0.25,0,0.33,0,0,12.08,0,0,0,0.07,0.3,0,0,38.15,0,1.19,0,0,0,0.62,0.17,0,0,1.42,0,95.49,0.58,1.72,0.62,0,0.14,1.48,0,0,NA,NA,NA
190,Titicac_Ttcc-l-5b,Titicaca-lake,Titicac_Ttcc-l-5b,-15.37446667,-69.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4276,62.6,7489.27002,64,73,710,1308,4.00E-04,0.024256714,Central Andean wet puna,337,12,0.439494,4,2,Cold Grassland,12,0,0,43.9,0,0,0.07,1.48,0,0,0,0.25,0,0.33,0,0,12.08,0,0,0,0.07,0.3,0,0,38.15,0,1.19,0,0,0,0.62,0.17,0,0,1.42,0,95.49,0.58,1.72,0.62,0,0.14,1.48,0,0,NA,NA,NA
191,Titicac_Ttcc-l-6,Titicaca-lake,Titicac_Ttcc-l-6,-15.8265,-69.75473333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,85,84,1016,1240,0.0012,66.46825598,Lake,337,0,-9999,4,2,Inland Water,0,0,0,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0.12,75.97,0,0,0,0,0,0,13.32,0,0.57,0,0,0,0,0,0,0,0,0,24.02,0,0,0,0,0,0,0,75.97,71.70707885,0.141416835,0.063368533
192,Titicac_Ttcc-l-8a,Titicaca-lake,Titicac_Ttcc-l-8a,-16.04348333,-69.32006667,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,93,84,837,1298,8.00E-04,45.89731476,Lake,337,0,-9999,3,2,Inland Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,93.81,0,0,0,0,0,0,3.93,0,0.34,0,0,0,0,0,0,0.2,0.07,0,5.84,0,0.07,0,0.2,0,0,0,93.81,71.70707885,0.141416835,0.063368533
193,Titicac_Ttcc-l-8b,Titicaca-lake,Titicac_Ttcc-l-8b,-16.04348333,-69.32006667,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,NA,8002.51,1456.08,4.59,893000,NA,1,111.6,541.15,19099.3,-1,56588.1,3815,8363.6,7489.27002,93,84,837,1298,8.00E-04,45.89731476,Lake,337,0,-9999,4,2,Inland Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,93.81,0,0,0,0,0,0,3.93,0,0.34,0,0,0,0,0,0,0.2,0.07,0,5.84,0,0.07,0,0.2,0,0,0,93.81,71.70707885,0.141416835,0.063368533
194,Vldr-SL_Ballivin,Sud Lipez,Vldr-SL_Ballivin,-21.63333333,-68.08333333,5,8.18,66676,NA,NA,NA,4.88,1200,605,1700,13600,NA,22000,NA,NA,5700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4113,152.2,4.069900036,50,164,51,3237,0.0032,1.824303552,Central Andean dry puna,337,3.5,0.190862,6,4,Bare Desert,4,25.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,33.45,0,0,0,0,40.83,0,0,0,25.43,74.28,0,0,0,0,0,0,0,0.16,NA,NA,NA
195,Vldr-SL_Cachi,Sud Lipez,Vldr-SL_Cachi,-21.71666667,-67.95,21,10.38,54791,NA,NA,NA,355,2.49,0.146,2850,10600,NA,4540,NA,NA,3710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,6.74,1.57,3.13,NA,3,2.1,NA,-1,1.06,245,4494,245.2,1.243199944,36,172,54,3262,0.0032,1.824303552,Central Andean dry puna,337,0,0.258328,4,1,Inland Water,0.366439939,13.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,38.06,0,0,0,0,47.13,0,0,0,13.26,85.19,0,0,0,0,0,0,0,1.55,0.7,0.006,78.27476038
196,Vldr-SL_Canapa,Sud Lipez,Vldr-SL_Canapa,-21.50515,-68.01035,6,9.18,19264,NA,NA,NA,2.15,65,34,212,3590,NA,2250,NA,NA,5070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4134,105.2,202.3,52,172,54,3277,4.00E-04,10.4024515,Central Andean dry puna,337,0,0.253325,4,1,Bare Desert,4,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,70.49,0,0,0,0,25.4,0,0,0,3.38,96.61,0,0,0,0,0,0,0,0,NA,NA,NA
197,Vldr-SL_ChiarKkt,Sud Lipez,Vldr-SL_ChiarKkt,-21.58333333,-68.06666667,8,8.28,96253,NA,NA,NA,8.05,1340,1140,2500,20700,NA,38700,NA,NA,4080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29,7.94,1.48,18.52,NA,3,8.1,0,214354.4,4.35,383.6,4114,99.5,2.482480049,52,168,52,3222,0.0032,1.824303552,Central Andean dry puna,337,0,0.0533993,3,1,Bare Desert,1.339466453,27.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,45.13,0,0,0,0,27.48,0,0,0,27.26,72.61,0,0,0,0,0,0,0,0.02,0.282716049,0.00596976,20.71274298
198,Vldr-SL_Chullncn1,Sud Lipez,Vldr-SL_Chullncn1,-21.53333333,-67.88333333,5,8.8,155139,NA,NA,NA,35,730,1900,12800,30100,NA,44000,NA,NA,26600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,3.08,1.09,2.71,NA,3,4.2,NA,-1,2.55,48.9,4447,48.8,0.629103005,38,179,58,3309,0.0032,1.824303552,Central Andean dry puna,337,0,0.368994,3,1,Shrub Deciduous,2.728224039,12.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0.49,0,62.38,0,0,0,0,22.94,0,0,0,12.54,85.81,0,0,0,0,0,0,0,1.66,0.152380952,0.013087935,18.04428044
199,Vldr-SL_Chullncn2,Sud Lipez,Vldr-SL_Chullncn2,-21.53333333,-67.88333333,8,10.2,19167,NA,NA,NA,11.4,200,53,1800,2320,NA,1970,NA,NA,4360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,3.08,1.09,2.71,NA,3,4.2,NA,-1,2.55,48.9,4447,48.8,0.629103005,38,179,58,3309,0.0032,1.824303552,Central Andean dry puna,337,0,0.234546,4,1,Shrub Deciduous,1.339466453,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0.5,0,62.36,0,0,0,0,22.9,0,0,0,12.6,85.76,0,0,0,0,0,0,0,1.66,0.152380952,0.013087935,18.04428044
200,Vldr-SL_Hedionda,Sud Lipez,Vldr-SL_Hedionda,-21.56666667,-68.06666667,8,8.5,93502,NA,NA,NA,10,521,649,2100,20400,NA,24600,NA,NA,17900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.71,9.38,1.37,32.37,NA,3,8.7,0,124889.4,4.01,703.5,4116,99.5,5.190730095,53,172,53,3248,0.0032,1.824303552,Central Andean dry puna,337,0,0.176793,3,1,Bare Desert,4,25.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,50.59,0,0,0,0,23.88,0,0,0,25.43,74.47,0,0,0,0,0,0,0,0.01,0.426436782,0.005273632,21.73308619
201,Vldr-SL_Honda,Sud Lipez,Vldr-SL_Honda,-21.61666667,-68.06666667,6,9.05,34105,NA,NA,NA,4.4,200,140,989,6740,NA,10300,NA,NA,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,2.38,1.3,1.32,NA,3,4.9,NA,-1,4.6,297.2,4114,99.5,0.457994998,52,164,51,3245,0.0032,1.824303552,Central Andean dry puna,337,3.125,0.362682,6,4,Upland Tundra,8,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,38.8,0,0,0,0,36.18,0,0,0,24.75,74.98,0,0,0,0,0,0,0,0.16,0.055102041,0.000908479,225.1515152
202,Vldr-SL_LagnClrd1,Sud Lipez,Vldr-SL_LagnClrd1,-22.18333333,-67.78333333,10,8.52,83992,NA,NA,NA,12.9,103,382,2110,19900,NA,29500,NA,NA,5980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3,89.52,4.19,117.69,NA,3,3.2,NA,-1,1.02,1371.5,4288,50.1,59.21070099,49,147,48,3354,0,0.856625439,Central Andean dry puna,337,0,-9999,4,1,Inland Water,1.629547954,10.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,31.7,0,0,0,0,52.85,0,0,0,10.04,84.55,0,0,0,0,0,0,0,5.4,11.34375,0.026467371,11.65349647
203,Vldr-SL_LagnClrd2,Sud Lipez,Vldr-SL_LagnClrd2,-22.18333333,-67.78333333,6,8.4,156565,NA,NA,NA,31.5,260,914,4260,40700,NA,65000,NA,NA,6440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3,89.52,4.19,117.69,NA,3,3.2,NA,-1,1.02,1371.5,4288,50.1,59.21070099,49,147,48,3354,0,0.856625439,Central Andean dry puna,337,0,-9999,4,4,Inland Water,1.629547954,10.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,31.7,0,0,0,0,52.85,0,0,0,10.04,84.55,0,0,0,0,0,0,0,5.4,11.34375,0.026467371,11.65349647
204,Vldr-SL_LagunVrd,Sud Lipez,Vldr-SL_LagunVrd,-22.8,-67.8,2,8.72,24265,NA,NA,NA,7.25,218,262,308,4510,NA,6460,NA,NA,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.72,19.85,1.8,52.35,NA,3,5.4,NA,-1,1.62,848.8,4323,18.1,20.54999924,48,168,43,3262,0,17.78407729,Central Andean dry puna,339,0,0.0474854,4,1,Inland Water,0.757507324,32.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,42.79,0,0,0,0,22.7,0,0,0.09,32.25,65.49,0,0.09,0,0,0,0,0,2.12,1.8,0.011451461,16.2139446
205,Vldr-SL_PstsGrnd1,Sud Lipez,Vldr-SL_PstsGrnd1,-21.65,-67.78333333,5,8.42,21336,NA,NA,NA,5.09,200,89.9,532,4000,NA,7240,NA,NA,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,4,7,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
206,Vldr-SL_PstsGrnd10,Sud Lipez,Vldr-SL_PstsGrnd10,-21.65,-67.78333333,1,7.85,2969,NA,NA,NA,4.2,32.7,55.4,48.1,350,NA,600,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,3,4,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
207,Vldr-SL_PstsGrnd11,Sud Lipez,Vldr-SL_PstsGrnd11,-21.65,-67.78333333,10,7.91,187445,NA,NA,NA,9.42,1500,1200,5000,46000,NA,85900,NA,NA,2920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,1,7,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
208,Vldr-SL_PstsGrnd12,Sud Lipez,Vldr-SL_PstsGrnd12,-21.65,-67.78333333,10,9.62,404,NA,NA,NA,0.523,6.1,3.21,4.42,41.9,NA,63.2,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,1,7,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
209,Vldr-SL_PstsGrnd13,Sud Lipez,Vldr-SL_PstsGrnd13,-21.65,-67.78333333,15,7.46,293136,NA,NA,NA,9.7,1650,1250,6450,77100,NA,134000,NA,NA,3370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,1,7,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
210,Vldr-SL_PstsGrnd14,Sud Lipez,Vldr-SL_PstsGrnd14,-21.65,-67.78333333,10,8.92,821,NA,NA,NA,1.36,12.5,7.41,12.6,85.1,NA,150,NA,NA,4.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,3,4,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
211,Vldr-SL_PstsGrnd15,Sud Lipez,Vldr-SL_PstsGrnd15,-21.65,-67.78333333,10,6.95,332013,NA,NA,NA,7.68,2380,2550,9810,81000,NA,154000,NA,NA,3240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,3,4,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
212,Vldr-SL_PstsGrnd16,Sud Lipez,Vldr-SL_PstsGrnd16,-21.65,-67.78333333,7,7.5,347800,NA,NA,NA,13.1,2500,2080,7390,92000,NA,158000,NA,NA,3180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,3,4,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
213,Vldr-SL_PstsGrnd2,Sud Lipez,Vldr-SL_PstsGrnd2,-21.65,-67.78333333,1,9.35,2847,NA,NA,NA,1.51,24.5,11,43,451,NA,699,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,4,1,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
214,Vldr-SL_PstsGrnd3,Sud Lipez,Vldr-SL_PstsGrnd3,-21.65,-67.78333333,4,8.52,44259,NA,NA,NA,4.25,360,265,1020,9270,NA,16700,NA,NA,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,6,1,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
215,Vldr-SL_PstsGrnd4,Sud Lipez,Vldr-SL_PstsGrnd4,-21.65,-67.78333333,6,8.05,23124,NA,NA,NA,3.21,200,132,500,4510,NA,8060,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,1,4,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
216,Vldr-SL_PstsGrnd5,Sud Lipez,Vldr-SL_PstsGrnd5,-21.65,-67.78333333,5,7.4,134333,NA,NA,NA,9.08,1100,110,3950,34000,NA,61400,NA,NA,1270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,3,4,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
217,Vldr-SL_PstsGrnd6,Sud Lipez,Vldr-SL_PstsGrnd6,-21.65,-67.78333333,5,7.2,421655,NA,NA,NA,22.9,3100,3470,14200,103000,NA,194000,NA,NA,2460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,3,4,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
218,Vldr-SL_PstsGrnd7,Sud Lipez,Vldr-SL_PstsGrnd7,-21.65,-67.78333333,10,6.95,1292,NA,NA,NA,3.3,50.9,20.2,16.5,80,NA,90.2,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,3,4,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
219,Vldr-SL_PstsGrnd8,Sud Lipez,Vldr-SL_PstsGrnd8,-21.65,-67.78333333,1,8.15,20419,NA,NA,NA,5.13,190,138,399,3910,NA,6750,NA,NA,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,1,4,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
220,Vldr-SL_PstsGrnd9,Sud Lipez,Vldr-SL_PstsGrnd9,-21.65,-67.78333333,10,8.35,23820,NA,NA,NA,3.85,200,132,579,4510,NA,8310,NA,NA,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4434,6.2,4.981629848,41,176,57,3367,0.0032,1.824303552,Central Andean dry puna,337,0,0.459961,3,4,Inland Water,0,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.72,0,66.62,0,0,0,0,20.56,0,0,0,10.29,87.9,0,0,0,0,0,0,0,1.8,NA,NA,NA
221,Vldr-SL_Pujio,Sud Lipez,Vldr-SL_Pujio,-21.61666667,-68.06666667,1,8.85,47815,NA,NA,NA,7.22,400,210,1020,10000,NA,14500,NA,NA,4320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,2.38,1.3,1.32,NA,3,4.9,NA,-1,4.6,297.2,4114,99.5,0.457994998,52,164,51,3245,0.0032,1.824303552,Central Andean dry puna,337,0,0.336778,3,2,Bare Desert,8,24.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,39.21,0,0,0,0,36.35,0,0,0,24.19,75.56,0,0,0,0,0,0,0,0.16,0.055102041,0.000908479,225.1515152
222,Vldr-SL_Puripica,Sud Lipez,Vldr-SL_Puripica,-22.51666667,-67.5,4,8.52,50065,NA,NA,NA,7.8,465,275,1720,9550,NA,15300,NA,NA,4660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4395,151.5,77.58979797,47,155,55,3442,0.004,4.893870007,Central Andean dry puna,339,0.875,0.773899,4,4,Upland Tundra,0.250019759,27.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0,0,0,59.54,0,0,0,0,10.21,0,0,0,27.64,69.75,0,0,0,0,0,0,0,2.68,NA,NA,NA
