"","Achnanthes.arenaria","Achnanthes.spp","Achnanthidium.exiguum","Achnanthidium.minutissimum","Amphora.acutiuscula","Amphora.atacamana","Amphora.atacamana.var.minor","Amphora.boliviana.var.elongata","Amphora.carvajaliana","Amphora.coffeaeformis","Amphora.copulata","Amphora.ovalis","Amphora.pediculus","Amphora.veneta","Anomoeneis.brachysira","Anomoeoneis.sphaephora.f.costata","Anomoeoneis.sphaerophora","Aulacoseira.alpigena","Aulacoseira.ambigua","Aulacoseira.cf.pusilla","Aulacoseira.distans","Aulacoseira.granulata","Aulacoseira.granulata.var.angustissima","Aulacoseira.herzogii","Aulacoseira.italica","Brachysira.brebissonii","Brachysira.microcephala","Brachysira.vitrea","Caloneis.westii","Cavinula.pseudoscutiformis","Cocconeis.placentula.placentula","Cocconeis.placentula.var.euglypta","Cocconeis.placentula.var.lineata","Cocconeis.placentula.var.placentula","Craticula.ambigua","Craticula.cuspidata","Craticula.halophila","Cyclostephanos.andinus","Cyclostephanos.tholiformis","Cyclotella.meneghiniana","Cyclotella.ocellata","Cymbella.cf.affinis","Cymbella.cymbiformis.cystula","Cymbella.sp.1.CAUCA","Cymbella.ventricosa","Denticula.elegans","Denticula.kuetzingii","Denticula.valida","Diadesmis.confervacea","Diadesmis.contenta","Diatoma.mesodon","Diatoma.tenius","Diatoma.vulgaris","Diploneis.ovalis","Diploneis.subovalis","Discostella.stelligera","Encyonema.cf.krammeri","Encyonema.gracile","Encyonema.minutiforme","Encyonema.minutum","Encyonema.neogracile","Encyonema.silesiacum","Encyonema.tenuissimum","Encyonopsis.cesatii","Encyonopsis.cf.difficiliformis","Encyonopsis.cf.krammerioides","Encyonopsis.cf.subminuta","Encyonopsis.krammeroides","Encyonopsis.microcephala","Encyonopsis.sp.1.LLAVIUCU","Encyonopsis.subminuta","Entomoneis.paludosa.var.subsalina","Eolimna.minima","Epithemia.adnata","Epithemia.argus","Epithemia.sorex","Epithemia.turgida","Eunotia.bilunaris","Eunotia.camelus","Eunotia.cf.arcus","Eunotia.didyma","Eunotia.flexuosa","Eunotia.incisa","Eunotia.minor","Eunotia.naegelii","Eunotia.paludosa","Eunotia.subacuartoides","Eunotia.transfuga","Fragilaria.aff.nanana","Fragilaria.capucina","Fragilaria.capucina.var.gracilis","Fragilaria.crotonensis","Fragilaria.nanana","Fragilaria.pinnata.var.lancettula","Fragilaria.santamarensis","Fragilaria.sp.1.LAGUNILLAS","Fragilaria.tenera","Fragilaria.vaucheriae","Fragilariforma.javanica","Fragilariforma.virescens","Frustulia.aff..megaliesmontana","Frustulia.crassinerva","Frustulia.rhomboides","Gomphonema.acuminatum","Gomphonema.angustatum","Gomphonema.cf.minusculum","Gomphonema.cf.subtile","Gomphonema.gracile","Gomphonema.lagenula","Gomphonema.minutum","Gomphonema.parvulum","Gomphonema..pumilum","Gomphonema.sp.1.ESTRELLANI","Gomphonema.truncatum","Gomphonema.truncatum.var.capitatum","Gomphonema.variostriatum","Gyrosigma.acuminatum","Halamphora.kevei","Haloroundia.speciosa","Hantzschia.amphioxys","Hantzschia.sp.1.SUDLIPEZ","Hippodonta.hungarica","Kobayasiella.subtilissima","Lemnicola.hungarica","Luticola.mutica","Luticola.nivalis","Mastoglia.atacamae","Navicula.capitatoradiata","Navicula.cariocincta","Navicula.cf.dilucida","Navicula.cincta","Navicula.criptotenelloides","Navicula.cryptocephala","Navicula.cryptotenella","Navicula.erifuga","Navicula.gregaria","Navicula.heimansioides.sensu","Navicula.lauca","Navicula.margalithii","Navicula.menisculus","Navicula.paramutica.var.binodis","Navicula.peregrina","Navicula.pseudolanceolata","Navicula.radiosa","Navicula.radiosa.var.parva","Navicula.salinicola","Navicula.sp.1.CAUCA","Navicula.tripunctata","Navicula.trivialis","Navicula.veneta","Navicula.viridulacalcis","Navicymbula.pusilla","Nitzschia.accedens.var.chilensis","Nitzschia.agnita","Nitzschia.alpina","Nitzschia.amphibia","Nitzschia.archibaldii","Nitzschia.cf.archibaldii","Nitzschia.cf.palea","Nitzschia.cf.perminuta","Nitzschia.cf.pusilla","Nitzschia.chungara","Nitzschia.compressa","Nitzschia.dissipata","Nitzschia.epithemioides","Nitzschia.fonticola","Nitzschia.frustulum","Nitzschia.hantzschiana","Nitzschia.inconspicua","Nitzschia.liebertruthii","Nitzschia.linearis","Nitzschia.oberheimiana","Nitzschia.palea","Nitzschia.paleacea","Nitzschia.perminuta","Nitzschia.pumila","Nitzschia.pusilla","Nitzschia.sigma","Nitzschia.sigmoidea","Nitzschia.sp.1.CAUCA","Nitzschia.tropica","Nitzschia.valdecostata","Nitzshia fonticola/lacuum","Pinnularia.borealis","Pinnularia.brauniana","Pinnularia.maior","Pinnularia.microstauron","Pinnularia.obscura","Pinnularia.subgibba","Pinnularia.termitina","Pinnularia.viridis","Planothidium.delicatulum","Planothidium.lanceolatum","Psammothidium.chlidanos","Psammothidium.grischunum","Psammothidium.subatomoides","Pseudostaurosira.brevistriata","Pseudostaurosira.cf.sajamaensis","Pseudostaurosira.subsalina","Pseudostaurosira.zeilleri","Pseudostaurosira.zeilleri.var.capitellata","Reimeria.sinuata","Rhoicosphenia.abbreviata","Rhopalodia.gibba","Rhopalodia.wetzelii","Sellaphora.laevissima","Sellaphora.pupula","Sellaphora.rectangularis","Sellaphora.seminulum","Stauroneis.bathurstensis","Stauroneis.gracilior","Stauroneis.gracilis","Stauroneis.phoenicenteron","Staurophora.wislouchii","Staurosira.construens","Staurosira.construens.var.venter","Staurosirella.lapponica","Staurosirella.leptostauron","Staurosirella.pinnata","Stenopterobia.delicatissima","Surirella.linearis","Surirella.sella","Surirella.wetzelii","Synedra.acus","Synedra.nana","Synedra.rumpens","Tabellaria.fenestrata","Tabellaria.flocculosa.str.IV","Tabellaria.tabulata","Tryblionella.apiculata","Tryblionella.hungarica","Ulnaria.delicatissima","Ulnaria.delicatissima.var.angustissima","Ulnaria.ulna"
"21",0,0,0,0.852272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.03409091,0,0,3.125,0,0,0,0,0,0,0,0,0,1.136363636,0.284090909,0,0,0,0,0,0,1.704545455,0,0,0.568181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.420454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.420454545,0,0,0,0,0,0,0,0.852272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852272727,0,0,0,0,0,0,0,1.704545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.420454545,0,0,0,0,1.420454545,0,0,0,0,0.284090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.113636364
"22",0,0,0,14.31192661,0,0,0,0,0,0,0,0,0,0,0,0,0,3.302752294,0,0,0,0,0,0,0,0.917431193,6.23853211,0,0,2.201834862,0,0,0,0,0,0,0,0,0,0,0,0,0.183486239,0,0,0,0,0,0,0,0.366972477,0,0,0.550458716,0,0,0,0,0,0,1.467889908,0,0,0,0,0,0,0,0,0,2.568807339,0,0,0,0,0,0,0.366972477,0,0,0,0,5.137614679,0.917431193,1.28440367,0,0,0,0,0,0,0,0,0,0,0,0.733944954,0,0,0,0,2.935779817,0,0,0,0,0,0,0,0,0.183486239,0,5.321100917,0,0,0,0,0,0,0,0,0,0.733944954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550458716,0,0,0.366972477,0,2.752293578,0,0,0,0,0,1.28440367,0.550458716,0.183486239,0,0,0,0,0,0,0,0,0,0.917431193,2.385321101,0,0,0,0,0.183486239,0,0,0,0,0,0,0,0,0,0,0.183486239,0,0.917431193,0,0.366972477,0,0,0,0,0,0
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.39745917,0,0,0,0,0,0,0,4.718693285,1.270417423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362976407,0,0,0,0,0,0,0,0,4.174228675,0,0,0,0,12.34119782,0,1.451905626,0,0.725952813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.085299456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362976407,0,0,0.907441016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54446461,0.362976407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.814882033,0,0,0,0,0,0,0,1.08892922,0,0,0,0,0,0
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.00483092,0,0,0,0,0,0,0,0,0,0,0,0,0.724637681,1.207729469,0,0,0,0,0,0,0,0,0,0.724637681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241545894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483091787,0,0,0,0,4.106280193,1.207729469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241545894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.173913043,0,0,0,0,0,0.483091787,0.966183575,0,0,0,0,0,0,0,0,0,0,1.93236715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483091787
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0.98
"26",0,0,0,0.44,0,0,0,0,0,0,0,0,0,0.44,0,6.22,35.56,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,4.44,0,0,0,3.56,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.44,0,0.44,0.44,0,0.44,0,0,0.44,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0.89,0,0,0,0,0,0,0,0,0,0,0.44,11.56,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0.44,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,5.33,0,0,0.44
"27",0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,73.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,4.02,0,2.41,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,4.29,0,0.27,0.54,1.61,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,0,0,0,0,0,0.54,3.75,0,0,0.54,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0.27,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,4.83,0,1.34,1.88,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,0,0,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,6.44,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.84,0,0,11.39,0,0,0,0,0,1.49,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,65.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.8,0,0,5.4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,82.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0.46,0,11.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",0,0,15.81,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.08,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.89,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,3.23,0,0,0.25,0,0,0,5.21,0,1.24,0,0,0,0,0,0,0,0,0,0,0,2.48,0,18.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,8.68,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0.99,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.55
"37",0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,80.09,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.37,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,99.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0.7,0,0,1.5,0,0,0.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,1.6,4.9,1.3,0,0,0,0,0,0,0,0,0,0,0,0,61.2,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
